"nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","coordonneesXY","nbre_pdc","id_pdc_itinerance","id_pdc_local","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification_eur_kWh","condition_acces","reservation","horaires","accessibilite_pmr","restriction_gabarit","station_deux_roues","raccordement","num_pdl","date_mise_en_service","observations","date_maj","cable_t2_attache","last_modified","datagouv_dataset_id","datagouv_resource_id","datagouv_organization_or_owner","created_at","consolidated_longitude","consolidated_latitude","consolidated_code_postal","consolidated_commune","consolidated_is_lon_lat_correct","consolidated_is_code_insee_verified","consolidated_is_code_insee_modified"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIJT","65d637b9-adaf-5dc8-b048-656e108da6ec","mobive | l'isle d'espagnac | parking rue anatole france","Voirie","19bis rue de la resistance 16340 l'isle d'espagnac","inconnu","[0.197387, 45.662282]","2","FRMBIEVAIJT2","2fa1c5d4-136e-5ad4-8abe-649da9efacad","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-10","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.197387","45.662282","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIIS","72afe941-14dd-5d9f-bb71-76fa79db8553","mobive | verdille | rue de l'océan","Voirie","1 place des papotages 16140 verdille","inconnu","[-0.106897, 45.882244]","2","FRMBIEVAIIS2","c260a25e-6d6f-54fd-883f-c80eeeb5695f","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-11-24","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","-0.106897","45.882244","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIIM","67dbaef8-5462-5149-8ef0-4b75c320105c","mobive | voeuil et giget | route de torsac","Voirie","chemin de la croix 16400 voeuil et giget","inconnu","[0.154645, 45.585627]","2","FRMBIEVAIIM2","e61b2b31-2cbb-59da-8e6e-f0e6c2426d65","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-09","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.154645","45.585627","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIIG","173363c3-abfd-572d-9265-3d86bca1c15e","mobive | chateauneuf sur charente | place de la gare","Voirie","1 place de la gare 16120 chateauneuf sur charente","inconnu","[-0.050373, 45.599652]","2","FRMBIEVAIIG2","8762d852-e154-50d3-996b-93bc1eebd193","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-10","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","-0.050373","45.599652","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIGY","65aa9cc4-c4c6-5973-a25a-5cfd857480b6","mobive | chabanais | place colbert","Voirie","place colbert 16150 chabanais","inconnu","[0.71928, 45.874187]","2","FRMBIEVAIGY2","435b8489-2378-5e98-a958-3d8a7701ec01","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-10","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.71928","45.874187","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIGH","83e7028f-1270-5305-9fd2-dbd52a2c1c4e","mobive | chasseneuil sur bonnieure | place du champ de mars","Voirie","15 rue de la gare 16260 chasseneuil sur bonnieure","inconnu","[0.452225, 45.824615]","2","FRMBIEVAIGH2","ba98c052-5157-5598-b290-98a2a14a4742","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-11","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.452225","45.824615","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIFQ","32f20abb-bcd6-50aa-806d-a4d3c363abd5","mobive | saint claud | place sadi carnot","Voirie","18 place sadi carnot 16450 saint claud","inconnu","[0.466107, 45.894127]","2","FRMBIEVAIFQ2","69dd64b2-7e27-5827-94d4-d8a1bd0ba159","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-09","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.466107","45.894127","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIEY","dbe09149-f3e6-5e14-8c87-174a5b01986c","mobive | chateauneuf sur charente | parking de la paix","Voirie","3 rue de la paix 16120 chateauneuf sur charente","inconnu","[-0.053886, 45.599658]","2","FRMBIEVAIEY2","2ea4e8ee-c65e-5851-88ab-746363ee2bc3","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-08","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","-0.053886","45.599658","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIEE","bd9de795-38f4-5801-a45a-2c84a17123e0","mobive | verteuil-sur-charente | parking rue du château","Voirie","14 rue du château 16510 verteuil-sur-charente","inconnu","[0.22732, 45.982833]","2","FRMBIEVAIEE2","b5c6203f-6348-52b9-8b9a-b90cb5aa4e95","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-10-20","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.22732","45.982833","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAICT","c96ffe59-486b-5257-b797-a8ad1c788b9a","mobive | chalais | chez fagnard | aire de covoiturage","Voirie","2 route de blanzac 16210 chalais","inconnu","[0.035488, 45.272907]","2","FRMBIEVAICT2","1520c97f-0119-5084-9add-cf777ada3940","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-07","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.035488","45.272907","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAICH","eef66935-7ba2-5439-b715-2d126c8908fb","mobive | barbezieux-saint hilaire | avenue du 14 juillet","Voirie","avenue du 14 juillet 16300 barbezieux-saint-hilaire","inconnu","[-0.158627, 45.472511]","2","FRMBIEVAICH2","591baeb6-ae95-54d2-b65a-ebe161d4c5db","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-08","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","-0.158627","45.472511","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAIAV","73d08645-e94c-5fab-ba59-d9aa2f1d5fc4","mobive | chasseneuil sur bonnieure | place de l'eglise","Voirie","place de l'église 16260 chasseneuil sur bonnieure","inconnu","[0.448823, 45.824127]","2","FRMBIEVAIAV2","5a8c3cd7-a4a4-5537-8a39-a724d37bd84e","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-11","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.448823","45.824127","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHZP","faa7cfad-b3ed-548e-b6ad-3191b6891fa9","mobive | salles de villefagnan | place communale","Voirie","1 rue des hôtes 16700 salles de villefagnan","inconnu","[0.162199, 45.959202]","2","FRMBIEVAHZP2","0c60662a-532c-5fb5-b6c0-43fc2b86444a","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-07","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.162199","45.959202","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHZB","ebc1fc8c-3907-50f9-94d1-9e54a86d464f","mobive | chateauneuf sur charente | place du vieux marché","Voirie","place du vieux marché 16120 chateauneuf sur charente","inconnu","[-0.057746, 45.600461]","2","FRMBIEVAHZB2","906990e7-3786-57b5-881e-355aeea5665f","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-09","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","-0.057746","45.600461","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHYX","bc8fa21b-9ddc-5bd6-9a0e-83246ce08538","mobive | maine de boixe | place de la mairie","Voirie","2 rue des chirons 16230 maine de boixe","inconnu","[0.177472, 45.852036]","2","FRMBIEVAHYX2","8caf3fa5-0cf2-51c4-90da-8b4a3d48154c","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-03","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.177472","45.852036","16230","Maine-de-Boixe","TRUE","TRUE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHXU","40d3e258-5be9-5f6c-8edb-1c29a949753c","mobive | courcome | place de l'ancienne mairie","Voirie","30 grand'rue de l'océan 16240 courcome","inconnu","[0.134252, 45.987717]","2","FRMBIEVAHXU2","d4c45c74-520d-594f-89df-e968837313c4","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-08","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.134252","45.987717","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHXB","907fcc64-8b5b-520e-b4f8-d946a17b8375","mobive | charme | place de la mairie","Voirie","route de ruffec 16140 charme","inconnu","[0.116474, 45.953819]","2","FRMBIEVAHXB2","0b64973d-aacc-58f3-8091-75ea1d5bcbd3","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-06","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.116474","45.953819","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHVU","62c10975-26b4-5477-8aff-365711c70337","mobive | ruelle sur touvre- place auguste royer","Voirie","place du champ de mars 16600 ruelle sur touvre","inconnu","[0.228827, 45.678441]","2","FRMBIEVAHVU2","ff1df5c8-9529-5a5c-92c0-a823d0567b29","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-07","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.228827","45.678441","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHTV","23bc8940-2c0d-5b6d-9e6f-b34ef789960e","mobive | etagnac | parking de la salle des fêtes","Voirie","4 grand rue 16150 etagnac","inconnu","[0.782702, 45.894882]","2","FRMBIEVAHTV2","4ac445aa-bdec-5c3d-b721-517857fa34a1","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-01","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.782702","45.894882","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHTM","89f1e940-fdc3-55aa-9b81-15632b8f75ba","mobive | montmoreau | parking de la tude","Voirie","4 rue du canal 16190 montmoreau","inconnu","[0.13251, 45.398552]","2","FRMBIEVAHTM2","100613c8-cfcf-51d2-8ad3-72c1a7203066","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-11","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.13251","45.398552","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHSP","232c09b0-ee4e-50d0-8dd7-7f727693d88c","mobive | montmoreau | avenue henri dunant","Voirie","1 ruelle du chevrefeuille 16190 montmoreau","inconnu","[0.130669, 45.397438]","2","FRMBIEVAHSP2","b9bfcec7-bdf7-53d4-b726-c57bad12a172","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-10-20","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.130669","45.397438","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHQG","7171aa1e-eac9-5beb-8a43-d67edf33eef1","mobive | merignac | impasse des caducées | pôle médical","Voirie","5 impasse des caducées 16200 merignac","inconnu","[-0.082316, 45.69619]","2","FRMBIEVAHQG2","874e7141-29c8-5ebf-8c4e-89f03e2298c0","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-11","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","-0.082316","45.69619","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHPK","67ee490f-2ae6-5db6-ac4c-c130eaafe76f","mobive | jarnac | place du château","Voirie","2 grand rue 16200 jarnac","inconnu","[-0.174193, 45.678883]","2","FRMBIEVAHPK2","a4246e96-72ce-538c-addd-960e8830167d","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-11","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","-0.174193","45.678883","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHNB","d21ba914-f767-50bf-bac3-0fd675dbfd50","mobive | montignac-charente | parking des albizias","Voirie","3 rue des courrieres 16330 montignac-charente","inconnu","[0.124428, 45.782601]","2","FRMBIEVAHNB2","643cd92c-3af9-5c62-bbf6-cad1508e135f","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-01","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.124428","45.782601","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHLH","035e43cc-8a38-5193-a839-2cbe7e702431","mobive | luxe | place de la gare","Voirie","rue du cheval blanc 16230 luxe","inconnu","[0.109904, 45.887856]","2","FRMBIEVAHLH2","36211ca4-e344-5de2-9bdb-afa215469ba4","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-10-22","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.109904","45.887856","16230","Luxé","TRUE","TRUE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHIZ","810fab61-2fd0-5a30-89d9-144945fd0adc","mobive | barbezieux-saint hilaire | parking jean monnet","Voirie","rue sadi carnot 16300 barbezieux-saint-hilaire","inconnu","[-0.153031, 45.473186]","2","FRMBIEVAHIZ2","f741e8be-0230-50a1-b47c-1e2200b8e133","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-11-25","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","-0.153031","45.473186","16300","Barbezieux-Saint-Hilaire","TRUE","TRUE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHIP","1c622518-81fa-5c79-aa74-f5ffb1edc93a","mobive | terres-de-haute-charente | roumazières-loubert | parking du marché couvert","Voirie","36 rue nationale 16270 terres-de-haute-charente","inconnu","[0.582232, 45.886162]","2","FRMBIEVAHIP2","2f014cab-e8cd-5961-a812-cb6803fbd600","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-11-26","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.582232","45.886162","inconnu","inconnu","FALSE","FALSE","FALSE"
"190__SDEG16","inconnu","inconnu","INCONNU","cpo@citeos.com","inconnu","CPO CITEOS MOBIVE","FRMBIPVAHHC","2978db26-10d3-5c5b-93e8-44d8b3c5c883","mobive | chalais | avenue de la gare","Voirie","47a avenue de la gare 16210 chalais","inconnu","[0.043452, 45.271091]","2","FRMBIEVAHHC2","22acb2ca-fd3a-56ba-baff-0baef9419e58","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3333","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-09","inconnu","2025-12-11T13:33:34.023000+00:00","661d2cfc8c9d9daa5395d280","e90f5ccc-dbe3-41bd-8fbb-d64c27ec4e1c","citeos-ingenierie-idf-est-cogelum-idf","2025-04-25T15:57:35.634000+00:00","0.043452","45.271091","inconnu","inconnu","FALSE","FALSE","FALSE"
